Region,countryName,Coverage,CountryCode,SurveyTime,CPI_Time,DataType,SurveyMean_LCU,currency,source,SurveyID,SurveyMean_PPP,DistributionFileName,Comment
ECA,Poland,National,POL,1985,1985,y,1.09,,Last round,POLN1985y,446.62,POLAND85.T05,
ECA,Poland,National,POL,1986,1986,y,1.29856101,,LIS,POLN1986y,,POLN1986y.pcb,
ECA,Poland,National,POL,1987,1987,y,1.64,,Last round,POLN1987y,456.29,POLAN87I.T05,
ECA,Poland,National,POL,1989,1989,y,11.3,,Last round,POLN1989y,574.14,POLAND89.T05,
ECA,Poland,National,POL,1992,1992,y,149.643182,,LIS,POLN1992y,,POLN1992y.pcb,
ECA,Poland,National,POL,1993,1993,x,119.94,,Last round,POLN1993x,264.6,polan93x.T05,
ECA,Poland,National,POL,1995,1995,y,286.8330148,,LIS,POLN1995y,,POLN1995y.pcb,
ECA,Poland,National,POL,1996,1996,x,171.03,,Last round,POLN1996x,184.53,POLAN96X.T05,
ECA,Poland,National,POL,1998,1998,x,483.5906519,,GPWG,POLN1998x,,POLN1998x.pcb,
ECA,Poland,National,POL,1999,1999,x,509.7461408,,GPWG,POLN1999x,,POLN1999x.pcb,
ECA,Poland,National,POL,1999,1999,y,559.5826961,,LIS,POLN1999y,,POLN1999y.pcb,
ECA,Poland,National,POL,2000,2000,x,560.1920587,,GPWG,POLN2000x,,POLN2000x.pcb,
ECA,Poland,National,POL,2001,2001,x,583.0115989,,GPWG,POLN2001x,,POLN2001x.pcb,
ECA,Poland,National,POL,2002,2002,x,599.2549009,,GPWG,POLN2002x,,POLN2002x.pcb,
ECA,Poland,National,POL,2003,2003,x,666.5904556,,GPWG,POLN2003x,,POLN2003x.pcb,
ECA,Poland,National,POL,2004,2004,x,718.7139193,,GPWG,POLN2004x,,POLN2004x.pcb,
ECA,Poland,National,POL,2004,2004,y,752.4535043,,EU-SILC,POLN2004y,,POLN2004y.pcb,
ECA,Poland,National,POL,2005,2005,x,658.3477728,,GPWG,POLN2005x,,POLN2005x.pcb,
ECA,Poland,National,POL,2005,2005,y,814.2504225,,EU-SILC,POLN2005y,,POLN2005y.pcb,
ECA,Poland,National,POL,2006,2006,x,709.5853852,,GPWG,POLN2006x,,POLN2006x.pcb,
ECA,Poland,National,POL,2006,2006,y,881.8486291,,EU-SILC,POLN2006y,,POLN2006y.pcb,
ECA,Poland,National,POL,2007,2007,x,772.1934537,,GPWG,POLN2007x,,POLN2007x.pcb,
ECA,Poland,National,POL,2007,2007,y,1015.324081,,EU-SILC,POLN2007y,,POLN2007y.pcb,
ECA,Poland,National,POL,2008,2008,x,861.8961889,,GPWG,POLN2008x,,POLN2008x.pcb,
ECA,Poland,National,POL,2008,2008,y,1140.401849,,EU-SILC,POLN2008y,,POLN2008y.pcb,
ECA,Poland,National,POL,2009,2009,x,910.7653031,,GPWG,POLN2009x,,POLN2009x.pcb,
ECA,Poland,National,POL,2009,2009,y,1203.776604,,EU-SILC,POLN2009y,,POLN2009y.pcb,
ECA,Poland,National,POL,2010,2010,x,942.3296439,,GPWG,POLN2010x,,POLN2010x.pcb,
ECA,Poland,National,POL,2010,2010,y,1259.730771,,EU-SILC,POLN2010y,,POLN2010y.pcb,
ECA,Poland,National,POL,2011,2011,x,968.1603592,,GPWG,POLN2011x,,POLN2011x.pcb,
ECA,Poland,National,POL,2011,2011,y,1323.222139,,EU-SILC,POLN2011y,,POLN2011y.pcb,
ECA,Poland,National,POL,2012,2012,x,996.5837226,,GPWG,POLN2012x,,POLN2012x.pcb,
ECA,Poland,National,POL,2012,2012,y,1363.404591,,EU-SILC,POLN2012y,,POLN2012y.pcb,
ECA,Poland,National,POL,2013,2013,x,1017.596679,,GPWG,POLN2013x,,POLN2013x.pcb,
ECA,Poland,National,POL,2013,2013,y,1410.880173,,EU-SILC,POLN2013y,,POLN2013y.pcb,
ECA,Poland,National,POL,2014,2014,x,1032.210665,,GPWG,POLN2014x,,POLN2014x.pcb,
ECA,Poland,National,POL,2014,2014,y,1451.057856,,EU-SILC,POLN2014y,,POLN2014y.pcb,
ECA,Poland,National,POL,2015,2015,x,1043.439238,,GPWG,POLN2015x,,POLN2015x.pcb,
ECA,Poland,National,POL,2015,2015,y,1512.228712,,EU-SILC,POLN2015y,,POLN2015y.pcb,
ECA,Poland,National,POL,2016,2016,x,1083.916236,,GPWG,POLN2016x,,POLN2016x.pcb,
ECA,Poland,National,POL,2016,2016,y,1607.810684,,EU-SILC,POLN2016y,,POLN2016y.pcb,
ECA,Poland,National,POL,2017,2017,x,1127.53944,,GPWG,POLN2017x,,POLN2017x.pcb,
ECA,Poland,National,POL,2017,2017,y,1686.365264,,EU-SILC,POLN2017y,,POLN2017y.pcb,
ECA,Poland,National,POL,2018,2018,x,1135.881486,,GPWG,POLN2018x,,POLN2018x.pcb,
ECA,Poland,National,POL,2018,2018,y,1845.622832,,EU-SILC,POLN2018y,,POLN2018y.pcb,
ECA,Poland,National,POL,2019,2019,x,1195.559745,,GPWG,POLN2019x,,POLN2019x.pcb,
OHI,Portugal,National,PRT,2003,2003,y,479.5145693,,EU-SILC,PRTN2003y,,PRTN2003y.pcb,
OHI,Portugal,National,PRT,2004,2004,y,507.0926136,,EU-SILC,PRTN2004y,,PRTN2004y.pcb,
OHI,Portugal,National,PRT,2005,2005,y,517.1156474,,EU-SILC,PRTN2005y,,PRTN2005y.pcb,
OHI,Portugal,National,PRT,2006,2006,y,542.6543127,,EU-SILC,PRTN2006y,,PRTN2006y.pcb,
OHI,Portugal,National,PRT,2007,2007,y,560.0558763,,EU-SILC,PRTN2007y,,PRTN2007y.pcb,
OHI,Portugal,National,PRT,2008,2008,y,569.4651212,,EU-SILC,PRTN2008y,,PRTN2008y.pcb,
OHI,Portugal,National,PRT,2009,2009,y,577.2698211,,EU-SILC,PRTN2009y,,PRTN2009y.pcb,
OHI,Portugal,National,PRT,2010,2010,y,575.2987588,,EU-SILC,PRTN2010y,,PRTN2010y.pcb,
OHI,Portugal,National,PRT,2011,2011,y,571.0136882,,EU-SILC,PRTN2011y,,PRTN2011y.pcb,
OHI,Portugal,National,PRT,2012,2012,y,552.5491963,,EU-SILC,PRTN2012y,,PRTN2012y.pcb,
OHI,Portugal,National,PRT,2013,2013,y,552.7618075,,EU-SILC,PRTN2013y,,PRTN2013y.pcb,
OHI,Portugal,National,PRT,2014,2014,y,561.0650438,,EU-SILC,PRTN2014y,,PRTN2014y.pcb,
OHI,Portugal,National,PRT,2015,2015,y,593.4991849,,EU-SILC,PRTN2015y,,PRTN2015y.pcb,
OHI,Portugal,National,PRT,2016,2016,y,612.3069281,,EU-SILC,PRTN2016y,,PRTN2016y.pcb,
OHI,Portugal,National,PRT,2017,2017,y,625.0598904,,EU-SILC,PRTN2017y,,PRTN2017y.pcb,
OHI,Portugal,National,PRT,2018,2018,y,666.2401338,,EU-SILC,PRTN2018y,,PRTN2018y.pcb,
LAC,Paraguay,National,PRY,1990,1990,y,122774.2411,,GPWG,PRYN1990y,,PRYN1990y.pcb,
LAC,Paraguay,National,PRY,1995,1995,y,270458.5669,,GPWG,PRYN1995y,,PRYN1995y.pcb,
LAC,Paraguay,National,PRY,1997,1997,y,350992.5514,,GPWG,PRYN1997y,,PRYN1997y.pcb,
LAC,Paraguay,National,PRY,1999,1999,y,367565.7684,,GPWG,PRYN1999y,,PRYN1999y.pcb,
LAC,Paraguay,National,PRY,2001,2001,y,429290.4224,,GPWG,PRYN2001y,,PRYN2001y.pcb,
LAC,Paraguay,National,PRY,2002,2002,y,409432.0615,,GPWG,PRYN2002y,,PRYN2002y.pcb,
LAC,Paraguay,National,PRY,2003,2003,y,493571.4686,,GPWG,PRYN2003y,,PRYN2003y.pcb,
LAC,Paraguay,National,PRY,2004,2004,y,510019.6211,,GPWG,PRYN2004y,,PRYN2004y.pcb,
LAC,Paraguay,National,PRY,2005,2005,y,601366.2357,,GPWG,PRYN2005y,,PRYN2005y.pcb,
LAC,Paraguay,National,PRY,2006,2006,y,627599.8427,,GPWG,PRYN2006y,,PRYN2006y.pcb,
LAC,Paraguay,National,PRY,2007,2007,y,719380.272,,GPWG,PRYN2007y,,PRYN2007y.pcb,
LAC,Paraguay,National,PRY,2008,2008,y,788972.7729,,GPWG,PRYN2008y,,PRYN2008y.pcb,
LAC,Paraguay,National,PRY,2009,2009,y,785002.327,,GPWG,PRYN2009y,,PRYN2009y.pcb,
LAC,Paraguay,National,PRY,2010,2010,y,902983.4812,,GPWG,PRYN2010y,,PRYN2010y.pcb,
LAC,Paraguay,National,PRY,2011,2011,y,1056274.485,,GPWG,PRYN2011y,,PRYN2011y.pcb,
LAC,Paraguay,National,PRY,2012,2012,y,1084137.117,,GPWG,PRYN2012y,,PRYN2012y.pcb,
LAC,Paraguay,National,PRY,2013,2013,y,1264055.317,,GPWG,PRYN2013y,,PRYN2013y.pcb,
LAC,Paraguay,National,PRY,2014,2014,y,1395698.628,,GPWG,PRYN2014y,,PRYN2014y.pcb,
LAC,Paraguay,National,PRY,2015,2015,y,1361855.98,,GPWG,PRYN2015y,,PRYN2015y.pcb,
LAC,Paraguay,National,PRY,2016,2016,y,1368429.069,,GPWG,PRYN2016y,,PRYN2016y.pcb,
LAC,Paraguay,National,PRY,2017,2017,y,1512160.457,,GPWG,PRYN2017y,,PRYN2017y.pcb,
LAC,Paraguay,National,PRY,2018,2018,y,1559339.735,,GPWG,PRYN2018y,,PRYN2018y.pcb,
LAC,Paraguay,National,PRY,2019,2019,y,1616029.525,,GPWG,PRYN2019y,,PRYN2019y.pcb,
MNA,West Bank and Gaza,National,PSE,2004,2004,x,564.4673153,,GPWG,PSEN2004x,,PSEN2004x.pcb,
MNA,West Bank and Gaza,National,PSE,2005,2005,x,612.5414969,,GPWG,PSEN2005x,,PSEN2005x.pcb,
MNA,West Bank and Gaza,National,PSE,2006,2006,x,637.5301305,,GPWG,PSEN2006x,,PSEN2006x.pcb,
MNA,West Bank and Gaza,National,PSE,2007,2007,x,597.6021742,,GPWG,PSEN2007x,,PSEN2007x.pcb,
MNA,West Bank and Gaza,National,PSE,2009,2009,x,773.6240562,,GPWG,PSEN2009x,,PSEN2009x.pcb,
MNA,West Bank and Gaza,National,PSE,2010,2010,x,809.9019432,,GPWG,PSEN2010x,,PSEN2010x.pcb,
MNA,West Bank and Gaza,National,PSE,2011,2011,x,831.5629183,,GPWG,PSEN2011x,,PSEN2011x.pcb,
MNA,West Bank and Gaza,National,PSE,2016.75,2016,x,868.4836652,,GPWG,PSEN2016x,,PSEN2016x.pcb,
ECA,Romania,National,ROU,1989,1989,y,1808,,Last round,ROUN1989y,426.28,ROMAN89I.T05,
ECA,Romania,National,ROU,1992,1992,y,12942,,Last round,ROUN1992y,284.37,ROMAN92I.T05,
ECA,Romania,National,ROU,1994,1994,y,46563,,Last round,ROUN1994y,121.67,ROMANI94.T05,
ECA,Romania,National,ROU,1995,1995,y,11.809103,,LIS,ROUN1995y,,ROUN1995y.pcb,
ECA,Romania,National,ROU,1997,1997,y,38.2805656,,LIS,ROUN1997y,,ROUN1997y.pcb,
ECA,Romania,National,ROU,1998,1998,x,62.53696202,,GPWG,ROUN1998x,,ROUN1998x.pcb,
ECA,Romania,National,ROU,1999,1999,x,61.89402063,,GPWG,ROUN1999x,,ROUN1999x.pcb,
ECA,Romania,National,ROU,2000,2000,x,86.99696021,,GPWG,ROUN2000x,,ROUN2000x.pcb,
ECA,Romania,National,ROU,2001,2001,x,128.9665644,,GPWG,ROUN2001x,,ROUN2001x.pcb,
ECA,Romania,National,ROU,2002,2002,x,163.3966636,,GPWG,ROUN2002x,,ROUN2002x.pcb,
ECA,Romania,National,ROU,2003,2003,x,199.9069113,,GPWG,ROUN2003x,,ROUN2003x.pcb,
ECA,Romania,National,ROU,2004,2004,x,249.2317575,,GPWG,ROUN2004x,,ROUN2004x.pcb,
ECA,Romania,National,ROU,2005,2005,x,287.004949,,GPWG,ROUN2005x,,ROUN2005x.pcb,
ECA,Romania,National,ROU,2006,2006,x,312.5201591,,GPWG,ROUN2006x,,ROUN2006x.pcb,
ECA,Romania,National,ROU,2006,2006,y,368.5854384,,EU-SILC,ROUN2006y,,ROUN2006y.pcb,
ECA,Romania,National,ROU,2007,2007,x,358.5241498,,GPWG,ROUN2007x,,ROUN2007x.pcb,
ECA,Romania,National,ROU,2007,2007,y,420.9185038,,EU-SILC,ROUN2007y,,ROUN2007y.pcb,
ECA,Romania,National,ROU,2008,2008,x,458.6860662,,GPWG,ROUN2008x,,ROUN2008x.pcb,
ECA,Romania,National,ROU,2008,2008,y,511.1172954,,EU-SILC,ROUN2008y,,ROUN2008y.pcb,
ECA,Romania,National,ROU,2009,2009,x,492.5640808,,GPWG,ROUN2009x,,ROUN2009x.pcb,
ECA,Romania,National,ROU,2009,2009,y,551.2162725,,EU-SILC,ROUN2009y,,ROUN2009y.pcb,
ECA,Romania,National,ROU,2010,2010,x,501.6332322,,GPWG,ROUN2010x,,ROUN2010x.pcb,
ECA,Romania,National,ROU,2010,2010,y,559.0860169,,EU-SILC,ROUN2010y,,ROUN2010y.pcb,
ECA,Romania,National,ROU,2011,2011,x,519.7031192,,GPWG,ROUN2011x,,ROUN2011x.pcb,
ECA,Romania,National,ROU,2011,2011,y,554.425334,,EU-SILC,ROUN2011y,,ROUN2011y.pcb,
ECA,Romania,National,ROU,2012,2012,x,547.5169366,,GPWG,ROUN2012x,,ROUN2012x.pcb,
ECA,Romania,National,ROU,2012,2012,y,576.7425479,,EU-SILC,ROUN2012y,,ROUN2012y.pcb,
ECA,Romania,National,ROU,2013,2013,x,573.022322,,GPWG,ROUN2013x,,ROUN2013x.pcb,
ECA,Romania,National,ROU,2013,2013,y,603.8588009,,EU-SILC,ROUN2013y,,ROUN2013y.pcb,
ECA,Romania,National,ROU,2014,2014,y,633.1837339,,EU-SILC,ROUN2014y,,ROUN2014y.pcb,
ECA,Romania,National,ROU,2015,2015,y,679.0725928,,EU-SILC,ROUN2015y,,ROUN2015y.pcb,
ECA,Romania,National,ROU,2016,2016,x,649.9102011,,GPWG,ROUN2016x,,ROUN2016x.pcb,
ECA,Romania,National,ROU,2016,2016,y,761.4677219,,EU-SILC,ROUN2016y,,ROUN2016y.pcb,
ECA,Romania,National,ROU,2017,2017,y,966.7663226,,EU-SILC,ROUN2017y,,ROUN2017y.pcb,
ECA,Romania,National,ROU,2018,2018,y,1138.718487,,EU-SILC,ROUN2018y,,ROUN2018y.pcb,
ECA,Russian Federation,National,RUS,1993,1993,x,34.3,,Last round,RUSN1993x,424.63,RUSSIA94.T05,
ECA,Russian Federation,National,RUS,1996,1996,x,584.84,,Last round,RUSN1996x,404.12,RUSSI96X.T05,
ECA,Russian Federation,National,RUS,1997,1997,x,612.9217479,,GPWG,RUSN1997x,,RUSN1997x.pcb,
ECA,Russian Federation,National,RUS,1998,1998,x,703.9920647,,GPWG,RUSN1998x,,RUSN1998x.pcb,
ECA,Russian Federation,National,RUS,1999,1999,x,1041.703953,,GPWG,RUSN1999x,,RUSN1999x.pcb,
ECA,Russian Federation,National,RUS,2000,2000,x,1379.02239,,GPWG,RUSN2000x,,RUSN2000x.pcb,
ECA,Russian Federation,National,RUS,2001,2001,x,1885.593213,,GPWG,RUSN2001x,,RUSN2001x.pcb,
ECA,Russian Federation,National,RUS,2002,2002,x,2419.307136,,GPWG,RUSN2002x,,RUSN2002x.pcb,
ECA,Russian Federation,National,RUS,2003,2003,x,3028.879795,,GPWG,RUSN2003x,,RUSN2003x.pcb,
ECA,Russian Federation,National,RUS,2004,2004,x,3621.813628,,GPWG,RUSN2004x,,RUSN2004x.pcb,
ECA,Russian Federation,National,RUS,2005,2005,x,4488.755738,,GPWG,RUSN2005x,,RUSN2005x.pcb,
ECA,Russian Federation,National,RUS,2006,2006,x,5360.404378,,GPWG,RUSN2006x,,RUSN2006x.pcb,
ECA,Russian Federation,National,RUS,2007,2007,x,6776.020176,,GPWG,RUSN2007x,,RUSN2007x.pcb,
ECA,Russian Federation,National,RUS,2008,2008,x,8555.726049,,GPWG,RUSN2008x,,RUSN2008x.pcb,
ECA,Russian Federation,National,RUS,2009,2009,x,9113.22938,,GPWG,RUSN2009x,,RUSN2009x.pcb,
ECA,Russian Federation,National,RUS,2010,2010,x,10473.97394,,GPWG,RUSN2010x,,RUSN2010x.pcb,
ECA,Russian Federation,National,RUS,2011,2011,x,11802.03642,,GPWG,RUSN2011x,,RUSN2011x.pcb,
ECA,Russian Federation,National,RUS,2012,2012,x,13048.30308,,GPWG,RUSN2012x,,RUSN2012x.pcb,
ECA,Russian Federation,National,RUS,2013,2013,x,14228.46457,,GPWG,RUSN2013x,,RUSN2013x.pcb,
ECA,Russian Federation,National,RUS,2014,2014,x,15063.45078,,GPWG,RUSN2014x,,RUSN2014x.pcb,
ECA,Russian Federation,National,RUS,2015,2015,x,15938.56609,,GPWG,RUSN2015x,,RUSN2015x.pcb,
ECA,Russian Federation,National,RUS,2016,2016,x,16662.85914,,GPWG,RUSN2016x,,RUSN2016x.pcb,
ECA,Russian Federation,National,RUS,2017,2017,x,17312.31669,,GPWG,RUSN2017x,,RUSN2017x.pcb,
ECA,Russian Federation,National,RUS,2018,2018,x,18044.35996,,GPWG,RUSN2018x,,RUSN2018x.pcb,
SSA,Rwanda,Rural,RWA,1984.5,1984,x,1555.83,,Last round,RWAR1984.5x,59.81,RWANDA84.T05,
SSA,Rwanda,National,RWA,2000.38,2000,x,6088.464902,,GPWG,RWAN2000x,,RWAN2000x.pcb,
SSA,Rwanda,National,RWA,2005.75,2005,x,11515.65294,,GPWG,RWAN2005x,,RWAN2005x.pcb,
SSA,Rwanda,National,RWA,2010.83,2010,x,17224.61426,,GPWG,RWAN2010x,,RWAN2010x.pcb,
SSA,Rwanda,National,RWA,2013.75,2013,x,22594.18329,,GPWG,RWAN2013x,,RWAN2013x.pcb,
SSA,Rwanda,National,RWA,2016.77,2016,x,26935.5071,,GPWG,RWAN2016x,,RWAN2016x.pcb,
SSA,Sudan,National,SDN,2009,2009,x,149.2057192,,GPWG,SDNN2009x,,SDNN2009x.pcb,
SSA,Sudan,National,SDN,2014,2014,x,530.7383066,,GPWG,SDNN2014x,,SDNN2014x.pcb,
SSA,Senegal,National,SEN,1991.25,1991,x,8183.87,,Last round,SENN1991.25x,63.78,SENEGA91.T05,
SSA,Senegal,National,SEN,1994.33,1994,x,12372.02,,Last round,SENN1994.33x,71.52,SENEG94.T05,
SSA,Senegal,National,SEN,2001,2001,x,16715.66756,,GPWG,SENN2001x,,SENN2001x.pcb,
SSA,Senegal,National,SEN,2005.8,2005,x,19939.95853,,GPWG,SENN2005x,,SENN2005x.pcb,
SSA,Senegal,National,SEN,2011.29,2011,x,23717.94729,,GPWG,SENN2011x,,SENN2011x.pcb,
EAP,Solomon Islands,National,SLB,2005,2005,x,412.6922064,,GPWG,SLBN2005x,,SLBN2005x.pcb,
EAP,Solomon Islands,National,SLB,2012.79,2012,x,884.5024561,,GPWG,SLBN2012x,,SLBN2012x.pcb,
SSA,Sierra Leone,National,SLE,1989.75,1989,x,2060,,Last round,SLEN1989.75x,60.81,SIERRA89.T05,
SSA,Sierra Leone,National,SLE,2003.25,2003,x,49642.83082,,GPWG,SLEN2003x,,SLEN2003x.pcb,
SSA,Sierra Leone,National,SLE,2011,2011,x,125428.6526,,GPWG,SLEN2011x,,SLEN2011x.pcb,
SSA,Sierra Leone,National,SLE,2018,2018,x,291917.3546,,GPWG,SLEN2018x,,SLEN2018x.pcb,
LAC,El Salvador,National,SLV,1989,1989,y,256.21,,Last round,SLVN1989y,214.3,ELSALV89.T05,
LAC,El Salvador,National,SLV,1991,1991,y,366.4377589,,GPWG,SLVN1991y,,SLVN1991y.pcb,
LAC,El Salvador,National,SLV,1995,1995,y,654.5066984,,GPWG,SLVN1995y,,SLVN1995y.pcb,
LAC,El Salvador,National,SLV,1996,1996,y,716.4189834,,GPWG,SLVN1996y,,SLVN1996y.pcb,
LAC,El Salvador,National,SLV,1998,1998,y,779.353042,,GPWG,SLVN1998y,,SLVN1998y.pcb,
LAC,El Salvador,National,SLV,1999,1999,y,817.8852556,,GPWG,SLVN1999y,,SLVN1999y.pcb,
LAC,El Salvador,National,SLV,2000,2000,y,962.5836037,,GPWG,SLVN2000y,,SLVN2000y.pcb,
LAC,El Salvador,National,SLV,2001,2001,y,934.6211894,,GPWG,SLVN2001y,,SLVN2001y.pcb,
LAC,El Salvador,National,SLV,2002,2002,y,968.9489527,,GPWG,SLVN2002y,,SLVN2002y.pcb,
LAC,El Salvador,National,SLV,2003,2003,y,919.0647071,,GPWG,SLVN2003y,,SLVN2003y.pcb,
LAC,El Salvador,National,SLV,2004,2004,y,113.8671126,,GPWG,SLVN2004y,,SLVN2004y.pcb,
LAC,El Salvador,National,SLV,2005,2005,y,120.7809082,,GPWG,SLVN2005y,,SLVN2005y.pcb,
LAC,El Salvador,National,SLV,2006,2006,y,126.3094899,,GPWG,SLVN2006y,,SLVN2006y.pcb,
LAC,El Salvador,National,SLV,2007,2007,y,141.7356382,,GPWG,SLVN2007y,,SLVN2007y.pcb,
LAC,El Salvador,National,SLV,2008,2008,y,144.5722535,,GPWG,SLVN2008y,,SLVN2008y.pcb,
LAC,El Salvador,National,SLV,2009,2009,y,139.775691,,GPWG,SLVN2009y,,SLVN2009y.pcb,
LAC,El Salvador,National,SLV,2010,2010,y,140.8785944,,GPWG,SLVN2010y,,SLVN2010y.pcb,
LAC,El Salvador,National,SLV,2011,2011,y,144.5864147,,GPWG,SLVN2011y,,SLVN2011y.pcb,
LAC,El Salvador,National,SLV,2012,2012,y,150.5940165,,GPWG,SLVN2012y,,SLVN2012y.pcb,
LAC,El Salvador,National,SLV,2013,2013,y,167.3712412,,GPWG,SLVN2013y,,SLVN2013y.pcb,
LAC,El Salvador,National,SLV,2014,2014,y,165.4416943,,GPWG,SLVN2014y,,SLVN2014y.pcb,
LAC,El Salvador,National,SLV,2015,2015,y,170.6721351,,GPWG,SLVN2015y,,SLVN2015y.pcb,
LAC,El Salvador,National,SLV,2016,2016,y,170.6064277,,GPWG,SLVN2016y,,SLVN2016y.pcb,
LAC,El Salvador,National,SLV,2017,2017,y,174.1513388,,GPWG,SLVN2017y,,SLVN2017y.pcb,
LAC,El Salvador,National,SLV,2018,2018,y,189.330374,,GPWG,SLVN2018y,,SLVN2018y.pcb,
LAC,El Salvador,National,SLV,2019,2019,y,204.7548651,,GPWG,SLVN2019y,,SLVN2019y.pcb,
SSA,Somalia,National,SOM,2017,2017,x,977217.0266,,GPWG,SOMN2017x,,SOMN2017x.pcb,
ECA,Serbia,National,SRB,2002,2002,x,7940.229158,,GPWG,SRBN2002x,,SRBN2002x.pcb,
ECA,Serbia,National,SRB,2003,2003,x,7792.840577,,GPWG,SRBN2003x,,SRBN2003x.pcb,
ECA,Serbia,National,SRB,2004,2004,x,8093.910692,,GPWG,SRBN2004x,,SRBN2004x.pcb,
ECA,Serbia,National,SRB,2005,2005,x,10041.89788,,GPWG,SRBN2005x,,SRBN2005x.pcb,
ECA,Serbia,National,SRB,2006,2006,x,10527.7955,,GPWG,SRBN2006x,,SRBN2006x.pcb,
ECA,Serbia,National,SRB,2007,2007,x,11307.49824,,GPWG,SRBN2007x,,SRBN2007x.pcb,
ECA,Serbia,National,SRB,2008,2008,x,12946.10772,,GPWG,SRBN2008x,,SRBN2008x.pcb,
ECA,Serbia,National,SRB,2009,2009,x,13776.57967,,GPWG,SRBN2009x,,SRBN2009x.pcb,
ECA,Serbia,National,SRB,2010,2010,x,14155.02334,,GPWG,SRBN2010x,,SRBN2010x.pcb,
ECA,Serbia,National,SRB,2012,2012,y,17839.57417,,EU-SILC,SRBN2012y,,SRBN2012y.pcb,
ECA,Serbia,National,SRB,2013,2013,x,18024.88138,,GPWG,SRBN2013x,,SRBN2013x.pcb,
ECA,Serbia,National,SRB,2013,2013,y,17603.30459,,EU-SILC,SRBN2013y,,SRBN2013y.pcb,
ECA,Serbia,National,SRB,2014,2014,y,18101.88348,,EU-SILC,SRBN2014y,,SRBN2014y.pcb,
ECA,Serbia,National,SRB,2015,2015,x,21042.52622,,GPWG,SRBN2015x,,SRBN2015x.pcb,
ECA,Serbia,National,SRB,2015,2015,y,18839.16765,,EU-SILC,SRBN2015y,,SRBN2015y.pcb,
ECA,Serbia,National,SRB,2016,2016,y,19467.15699,,EU-SILC,SRBN2016y,,SRBN2016y.pcb,
ECA,Serbia,National,SRB,2017,2017,y,20198.09544,,EU-SILC,SRBN2017y,,SRBN2017y.pcb,
ECA,Serbia,National,SRB,2018,2018,x,24295.64615,,GPWG,SRBN2018x,,SRBN2018x.pcb,
SSA,South Sudan,National,SSD,2009,2009,x,101.8037094,,GPWG,SSDN2009x,,SSDN2009x.pcb,
SSA,South Sudan,National,SSD,2016.5,2016,x,160.7269803,,GPWG,SSDN2016x,,SSDN2016x.pcb,
SSA,Sao Tome and Principe,National,STP,2000.5,2000,x,196919.0513,,GPWG,STPN2000x,,STPN2000x.pcb,
SSA,Sao Tome and Principe,National,STP,2010,2010,x,775400.7604,,GPWG,STPN2010x,,STPN2010x.pcb,
SSA,Sao Tome and Principe,National,STP,2017,2017,x,2126124.851,,GPWG,STPN2017x,,STPN2017x.pcb,
LAC,Suriname,Urban,SUR,1999,1999,y,80372.01859,,GPWG,SURU1999y,,SURU1999y.pcb,
ECA,Slovak Republic,National,SVK,1992,1992,y,2133.191914,,LIS,SVKN1992y,,SVKN1992y.pcb,
ECA,Slovak Republic,National,SVK,1996,1996,y,3546.868592,,LIS,SVKN1996y,,SVKN1996y.pcb,
ECA,Slovak Republic,National,SVK,2004,2004,x,5594.163261,,GPWG,SVKN2004x,,SVKN2004x.pcb,
ECA,Slovak Republic,National,SVK,2004,2004,y,6686.560994,,EU-SILC,SVKN2004y,,SVKN2004y.pcb,
ECA,Slovak Republic,National,SVK,2005,2005,x,6618.093086,,GPWG,SVKN2005x,,SVKN2005x.pcb,
ECA,Slovak Republic,National,SVK,2005,2005,y,7872.846288,,EU-SILC,SVKN2005y,,SVKN2005y.pcb,
ECA,Slovak Republic,National,SVK,2006,2006,x,7650.440123,,GPWG,SVKN2006x,,SVKN2006x.pcb,
ECA,Slovak Republic,National,SVK,2006,2006,y,8872.477561,,EU-SILC,SVKN2006y,,SVKN2006y.pcb,
ECA,Slovak Republic,National,SVK,2007,2007,x,7997.866571,,GPWG,SVKN2007x,,SVKN2007x.pcb,
ECA,Slovak Republic,National,SVK,2007,2007,y,9453.418752,,EU-SILC,SVKN2007y,,SVKN2007y.pcb,
ECA,Slovak Republic,National,SVK,2008,2008,x,8499.573655,,GPWG,SVKN2008x,,SVKN2008x.pcb,
ECA,Slovak Republic,National,SVK,2008,2008,y,10284.71283,,EU-SILC,SVKN2008y,,SVKN2008y.pcb,
ECA,Slovak Republic,National,SVK,2009,2009,x,263.7402458,,GPWG,SVKN2009x,,SVKN2009x.pcb,
ECA,Slovak Republic,National,SVK,2009,2009,y,368.9347355,,EU-SILC,SVKN2009y,,SVKN2009y.pcb,
ECA,Slovak Republic,National,SVK,2010,2010,y,380.8538822,,EU-SILC,SVKN2010y,,SVKN2010y.pcb,
ECA,Slovak Republic,National,SVK,2011,2011,y,410.749464,,EU-SILC,SVKN2011y,,SVKN2011y.pcb,
ECA,Slovak Republic,National,SVK,2012,2012,y,390.5020182,,EU-SILC,SVKN2012y,,SVKN2012y.pcb,
ECA,Slovak Republic,National,SVK,2013,2013,y,406.3142339,,EU-SILC,SVKN2013y,,SVKN2013y.pcb,
ECA,Slovak Republic,National,SVK,2014,2014,y,395.8669344,,EU-SILC,SVKN2014y,,SVKN2014y.pcb,
ECA,Slovak Republic,National,SVK,2015,2015,y,402.8395277,,EU-SILC,SVKN2015y,,SVKN2015y.pcb,
